"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"5.0","1.0","2024-11-13T01:34:01.811751628Z","2024-11-13T01:34:01.849588877Z","[]","0","7309"
"4.0","1.0","2024-11-13T01:34:01.811287628Z","2024-11-13T01:34:01.861257811Z","[fog-node-1:UPPER_THRESHOLD]","1","7460"
"3.0","4.0","2024-11-13T01:33:56.810904988Z","2024-11-13T01:33:56.851414764Z","[fog-node-1:UPPER_THRESHOLD]","1","12628"
"5.0","4.0","2024-11-13T01:34:06.812176243Z","2024-11-13T01:34:06.818829317Z","[fog-node-4:UPPER_THRESHOLD]","1","2668"
"5.0","4.0","2024-11-13T01:33:56.810905466Z","2024-11-13T01:33:56.852388522Z","[fog-node-1:UPPER_THRESHOLD]","1","12660"
"2.0","4.0","2024-11-13T01:34:06.812175156Z","2024-11-13T01:34:06.816380799Z","[fog-node-4:UPPER_THRESHOLD]","1","2728"
"5.0","4.0","2024-11-13T01:34:01.811284725Z","2024-11-13T01:34:01.821135439Z","[fog-node-1:UPPER_THRESHOLD]","1","9422"
"5.0","4.0","2024-11-13T01:34:06.812505043Z","2024-11-13T01:34:06.829124437Z","[]","0","4865"
"4.0","4.0","2024-11-13T01:34:06.812502645Z","2024-11-13T01:34:06.815858831Z","[]","0","4881"
"4.0","4.0","2024-11-13T01:34:06.812177305Z","2024-11-13T01:34:06.824076539Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5595"
"1.0","4.0","2024-11-13T01:34:06.812505992Z","2024-11-13T01:34:06.837754263Z","[fog-node-1:RANKING, fog-node-5:SERVICE_DURATION, fog-node-6:SERVICE_DURATION]","3","5725"
"3.0","4.0","2024-11-13T01:34:06.812178274Z","2024-11-13T01:34:06.827130305Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5817"
"2.0","4.0","2024-11-13T01:34:06.812504568Z","2024-11-13T01:34:06.836348997Z","[fog-node-1:SERVICE_DURATION, fog-node-5:SERVICE_DURATION, fog-node-6:SERVICE_DURATION]","3","5827"
"1.0","1.0","2024-11-13T01:34:11.813273744Z","2024-11-13T01:34:11.813939715Z","[]","0","855"
"5.0","4.0","2024-11-13T01:34:01.811750197Z","2024-11-13T01:34:01.827883301Z","[]","0","10852"
"4.0","4.0","2024-11-13T01:34:01.811752574Z","2024-11-13T01:34:01.850433328Z","[]","0","10832"
"1.0","4.0","2024-11-13T01:34:06.812176728Z","2024-11-13T01:34:06.822341273Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5872"
"4.0","1.0","2024-11-13T01:34:11.812973219Z","2024-11-13T01:34:11.819981662Z","[fog-node-4:UPPER_THRESHOLD]","1","948"
"4.0","1.0","2024-11-13T01:34:11.813274915Z","2024-11-13T01:34:11.825796394Z","[]","0","974"
"3.0","1.0","2024-11-13T01:34:11.812974173Z","2024-11-13T01:34:11.826832780Z","[fog-node-4:UPPER_THRESHOLD]","1","987"
"5.0","1.0","2024-11-13T01:34:11.812974647Z","2024-11-13T01:34:11.827855687Z","[fog-node-4:UPPER_THRESHOLD]","1","995"
"2.0","1.0","2024-11-13T01:34:11.813275404Z","2024-11-13T01:34:11.826323108Z","[]","0","1007"
"1.0","1.0","2024-11-13T01:34:11.812980681Z","2024-11-13T01:34:11.864202495Z","[fog-node-4:UPPER_THRESHOLD]","1","1269"
